Date,Close
11/16/2016,59.65
11/17/2016,60.64
11/18/2016,60.35
11/21/2016,60.86
11/22/2016,61.12
11/23/2016,60.4
11/25/2016,60.53
11/28/2016,60.61
11/29/2016,61.09
11/30/2016,60.26
12/1/2016,59.2
12/2/2016,59.25
12/5/2016,60.22
12/6/2016,59.95
12/7/2016,61.37
12/8/2016,61.01
12/9/2016,61.97
12/12/2016,62.17
12/13/2016,62.98
12/14/2016,62.68
12/15/2016,62.58
12/16/2016,62.3
12/19/2016,63.62
12/20/2016,63.54
12/21/2016,63.54
12/22/2016,63.55
12/23/2016,63.24
12/27/2016,63.28
12/28/2016,62.99
12/29/2016,62.9
12/30/2016,62.14
1/3/2017,62.58
1/4/2017,62.3
1/5/2017,62.3
1/6/2017,62.84
1/9/2017,62.64
1/10/2017,62.62
1/11/2017,63.19
1/12/2017,62.61
1/13/2017,62.7
1/17/2017,62.53
1/18/2017,62.5
1/19/2017,62.3
1/20/2017,62.74
1/23/2017,62.96
1/24/2017,63.52
1/25/2017,63.68
1/26/2017,64.27
1/27/2017,65.78
1/30/2017,65.13
1/31/2017,64.65
2/1/2017,63.58
2/2/2017,63.17
2/3/2017,63.68
2/6/2017,63.64
2/7/2017,63.43
2/8/2017,63.34
2/9/2017,64.06
2/10/2017,64
2/13/2017,64.72
2/14/2017,64.57
2/15/2017,64.53
2/16/2017,64.52
2/17/2017,64.62
2/21/2017,64.49
2/22/2017,64.36
2/23/2017,64.62
2/24/2017,64.62
2/27/2017,64.23
2/28/2017,63.98
3/1/2017,64.94
3/2/2017,64.01
3/3/2017,64.25
3/6/2017,64.27
3/7/2017,64.4
3/8/2017,64.99
3/9/2017,64.73
3/10/2017,64.93
3/13/2017,64.71
3/14/2017,64.41
3/15/2017,64.75
3/16/2017,64.64
3/17/2017,64.87
3/20/2017,64.93
3/21/2017,64.21
3/22/2017,65.03
3/23/2017,64.87
3/24/2017,64.98
3/27/2017,65.1
3/28/2017,65.29
3/29/2017,65.47
3/30/2017,65.71
3/31/2017,65.86
4/3/2017,65.55
4/4/2017,65.73
4/5/2017,65.56
4/6/2017,65.73
4/7/2017,65.68
4/10/2017,65.53
4/11/2017,65.48
4/12/2017,65.23
4/13/2017,64.95
4/17/2017,65.48
4/18/2017,65.39
4/19/2017,65.04
4/20/2017,65.5
4/21/2017,66.4
4/24/2017,67.53
4/25/2017,67.92
4/26/2017,67.83
4/27/2017,68.27
4/28/2017,68.46
5/1/2017,69.41
5/2/2017,69.3
5/3/2017,69.08
5/4/2017,68.81
5/5/2017,69
5/8/2017,68.94
5/9/2017,69.04
5/10/2017,69.31
5/11/2017,68.46
5/12/2017,68.38
5/15/2017,68.43
5/16/2017,69.41
5/17/2017,67.48
5/18/2017,67.71
5/19/2017,67.69
5/22/2017,68.45
5/23/2017,68.68
5/24/2017,68.77
5/25/2017,69.62
5/26/2017,69.96
5/30/2017,70.41
5/31/2017,69.84
6/1/2017,70.1
6/2/2017,71.76
6/5/2017,72.28
6/6/2017,72.52
6/7/2017,72.39
6/8/2017,71.95
6/9/2017,70.32
6/12/2017,69.78
6/13/2017,70.65
6/14/2017,70.27
6/15/2017,69.9
6/16/2017,70
6/19/2017,70.87
6/20/2017,69.91
6/21/2017,70.27
6/22/2017,70.26
6/23/2017,71.21
6/26/2017,70.53
6/27/2017,69.21
6/28/2017,69.8
6/29/2017,68.49
6/30/2017,68.93
7/3/2017,68.17
7/5/2017,69.08
7/6/2017,68.57
7/7/2017,69.46
7/10/2017,69.98
7/11/2017,69.99
7/12/2017,71.15
7/13/2017,71.77
7/14/2017,72.78
7/17/2017,73.35
7/18/2017,73.3
7/19/2017,73.86
7/20/2017,74.22
7/21/2017,73.79
7/24/2017,73.6
7/25/2017,74.19
7/26/2017,74.05
7/27/2017,73.16
7/28/2017,73.04
7/31/2017,72.7
8/1/2017,72.58
8/2/2017,72.26
8/3/2017,72.15
8/4/2017,72.68
8/7/2017,72.4
8/8/2017,72.79
8/9/2017,72.47
8/10/2017,71.41
8/11/2017,72.5
8/14/2017,73.59
8/15/2017,73.22
8/16/2017,73.65
8/17/2017,72.4
8/18/2017,72.49
8/21/2017,72.15
8/22/2017,73.16
8/23/2017,72.72
8/24/2017,72.69
8/25/2017,72.82
8/28/2017,72.83
8/29/2017,73.05
8/30/2017,74.01
8/31/2017,74.77
9/1/2017,73.94
9/5/2017,73.61
9/6/2017,73.4
9/7/2017,74.34
9/8/2017,73.98
9/11/2017,74.76
9/12/2017,74.68
9/13/2017,75.21
9/14/2017,74.77
9/15/2017,75.31
9/18/2017,75.16
9/19/2017,75.44
9/20/2017,74.94
9/21/2017,74.21
9/22/2017,74.41
9/25/2017,73.26
9/26/2017,73.26
9/27/2017,73.85
9/28/2017,73.87
9/29/2017,74.49
10/2/2017,74.61
10/3/2017,74.26
10/4/2017,74.69
10/5/2017,75.97
10/6/2017,76
10/9/2017,76.29
10/10/2017,76.29
10/11/2017,76.42
10/12/2017,77.12
10/13/2017,77.49
10/16/2017,77.65
10/17/2017,77.59
10/18/2017,77.61
10/19/2017,77.91
10/20/2017,78.81
10/23/2017,78.83
10/24/2017,78.86
10/25/2017,78.63
10/26/2017,78.76
10/27/2017,83.81
10/30/2017,83.89
10/31/2017,83.18
11/1/2017,83.18
11/2/2017,84.05
11/3/2017,84.14
11/6/2017,84.47
11/7/2017,84.27
11/8/2017,84.56
11/9/2017,84.09
11/10/2017,83.87
11/13/2017,83.93
11/14/2017,84.05
11/15/2017,82.98
11/16/2017,83.2
11/17/2017,82.4
11/20/2017,82.53
11/21/2017,83.72
11/22/2017,83.11
11/24/2017 13:00:00,83.26
11/27/2017,83.87
11/28/2017,84.88
11/29/2017,83.34
11/30/2017,84.17
12/1/2017,84.26
12/4/2017,81.08
12/5/2017,81.59
12/6/2017,82.78
12/7/2017,82.49
12/8/2017,84.16
12/11/2017,85.23
12/12/2017,85.58
12/13/2017,85.35
12/14/2017,84.69
12/15/2017,86.85
12/18/2017,86.38
12/19/2017,85.83
12/20/2017,85.52
12/21/2017,85.5
12/22/2017,85.51
12/26/2017,85.4
12/27/2017,85.71
12/28/2017,85.72
12/29/2017,85.54
1/2/2018,85.95
1/3/2018,86.35
1/4/2018,87.11
1/5/2018,88.19
1/8/2018,88.28
1/9/2018,88.22
1/10/2018,87.82
1/11/2018,88.08
1/12/2018,89.6
1/16/2018,88.35
1/17/2018,90.14
1/18/2018,90.1
1/19/2018,90
1/22/2018,91.61
1/23/2018,91.9
1/24/2018,91.82
1/25/2018,92.33
1/26/2018,94.06
1/29/2018,93.92
1/30/2018,92.74
1/31/2018,95.01
2/1/2018,94.26
2/2/2018,91.78
2/5/2018,88
2/6/2018,91.33
2/7/2018,89.61
2/8/2018,85.01
2/9/2018,88.18
2/12/2018,89.13
2/13/2018,89.83
2/14/2018,90.81
2/15/2018,92.66
2/16/2018,92
2/20/2018,92.72
2/21/2018,91.49
2/22/2018,91.73
2/23/2018,94.06
2/26/2018,95.42
2/27/2018,94.2
2/28/2018,93.77
3/1/2018,92.85
3/2/2018,93.05
3/5/2018,93.64
3/6/2018,93.32
3/7/2018,93.86
3/8/2018,94.43
3/9/2018,96.54
3/12/2018,96.77
3/13/2018,94.41
3/14/2018,93.85
3/15/2018,94.18
3/16/2018,94.6
3/19/2018,92.89
3/20/2018,93.13
3/21/2018,92.48
3/22/2018,89.79
3/23/2018,87.18
3/26/2018,93.78
3/27/2018,89.47
3/28/2018,89.39
3/29/2018,91.27
4/2/2018,88.52
4/3/2018,89.71
4/4/2018,92.33
4/5/2018,92.38
4/6/2018,90.23
4/9/2018,90.77
4/10/2018,92.88
4/11/2018,91.86
4/12/2018,93.58
4/13/2018,93.08
4/16/2018,94.17
4/17/2018,96.07
4/18/2018,96.44
4/19/2018,96.11
4/20/2018,95
4/23/2018,95.35
4/24/2018,93.12
4/25/2018,92.31
4/26/2018,94.26
4/27/2018,95.82
4/30/2018,93.52
5/1/2018,95
5/2/2018,93.51
5/3/2018,94.07
5/4/2018,95.16
5/7/2018,96.22
5/8/2018,95.81
5/9/2018,96.94
5/10/2018,97.91
5/11/2018,97.7
5/14/2018,98.03
5/15/2018,97.32
5/16/2018,97.15
5/17/2018,96.18
5/18/2018,96.36
5/21/2018,97.6
5/22/2018,97.5
5/23/2018,98.66
5/24/2018,98.31
5/25/2018,98.36
5/29/2018,98.01
5/30/2018,98.95
5/31/2018,98.84
6/1/2018,100.79
6/4/2018,101.67
6/5/2018,102.19
6/6/2018,102.49
6/7/2018,100.88
6/8/2018,101.63
6/11/2018,101.05
6/12/2018,101.31
6/13/2018,100.85
6/14/2018,101.42
6/15/2018,100.13
6/18/2018,100.86
6/19/2018,100.86
6/20/2018,101.87
6/21/2018,101.14
6/22/2018,100.41
6/25/2018,98.39
6/26/2018,99.08
6/27/2018,97.54
6/28/2018,98.63
6/29/2018,98.61
7/2/2018,100.01
7/3/2018 13:00:00,99.05
7/5/2018,99.76
7/6/2018,101.16
7/9/2018,101.85
7/10/2018,102.12
7/11/2018,101.98
7/12/2018,104.19
7/13/2018,105.43
7/16/2018,104.91
7/17/2018,105.95
7/18/2018,105.12
7/19/2018,104.4
7/20/2018,106.27
7/23/2018,107.97
7/24/2018,107.66
7/25/2018,110.83
7/26/2018,109.62
7/27/2018,107.68
7/30/2018,105.37
7/31/2018,106.08
8/1/2018,106.28
8/2/2018,107.57
8/3/2018,108.04
8/6/2018,108.13
8/7/2018,108.88
8/8/2018,109.49
8/9/2018,109.67
8/10/2018,109
8/13/2018,108.21
8/14/2018,109.56
8/15/2018,107.66
8/16/2018,107.64
8/17/2018,107.58
8/20/2018,106.87
8/21/2018,105.98
8/22/2018,107.06
8/23/2018,107.56
8/24/2018,108.4
8/27/2018,109.6
8/28/2018,110.26
8/29/2018,112.02
8/30/2018,111.95
8/31/2018,112.33
9/4/2018,111.71
9/5/2018,108.49
9/6/2018,108.74
9/7/2018,108.21
9/10/2018,109.38
9/11/2018,111.24
9/12/2018,111.71
9/13/2018,112.91
9/14/2018,113.37
9/17/2018,112.14
9/18/2018,113.21
9/19/2018,111.7
9/20/2018,113.57
9/21/2018,114.26
9/24/2018,114.67
9/25/2018,114.45
9/26/2018,113.98
9/27/2018,114.41
9/28/2018,114.37
10/1/2018,115.61
10/2/2018,115.15
10/3/2018,115.17
10/4/2018,112.79
10/5/2018,112.13
10/8/2018,110.85
10/9/2018,112.26
10/10/2018,106.16
10/11/2018,105.91
10/12/2018,109.57
10/15/2018,107.6
10/16/2018,111
10/17/2018,110.71
10/18/2018,108.5
10/19/2018,108.66
10/22/2018,109.63
10/23/2018,108.1
10/24/2018,102.32
10/25/2018,108.3
10/26/2018,106.96
10/29/2018,103.85
10/30/2018,103.73
10/31/2018,106.81
11/1/2018,105.92
11/2/2018,106.16
11/5/2018,107.51
11/6/2018,107.72
11/7/2018,111.96
11/8/2018,111.75
11/9/2018,109.57
11/12/2018,106.87
11/13/2018,106.94
11/14/2018,104.97
11/15/2018,107.28
11/16/2018,108.29
11/19/2018,104.62
11/20/2018,101.71
11/21/2018,103.11
11/23/2018 13:00:00,103.07
11/26/2018,106.47
11/27/2018,107.14
11/28/2018,111.12
11/29/2018,110.19
11/30/2018,110.89
12/3/2018,112.09
12/4/2018,108.52
12/6/2018,109.19
12/7/2018,104.82
12/10/2018,107.59
12/11/2018,108.59
12/12/2018,109.08
12/13/2018,109.45
12/14/2018,106.03
12/17/2018,102.89
12/18/2018,103.97
12/19/2018,103.69
12/20/2018,101.51
12/21/2018,98.23
12/24/2018 13:00:00,94.13
12/26/2018,100.56
12/27/2018,101.18
12/28/2018,100.39
12/31/2018,101.57
1/2/2019,101.12
1/3/2019,97.4
1/4/2019,101.93
1/7/2019,102.06
1/8/2019,102.8
1/9/2019,104.27
1/10/2019,103.6
1/11/2019,102.8
1/14/2019,102.05
1/15/2019,105.01
1/16/2019,105.38
1/17/2019,106.12
1/18/2019,107.71
1/22/2019,105.68
1/23/2019,106.71
1/24/2019,106.2
1/25/2019,107.17
1/28/2019,105.08
1/29/2019,102.94
1/30/2019,106.38
1/31/2019,104.43
2/1/2019,102.78
2/4/2019,105.74
2/5/2019,107.22
2/6/2019,106.03
2/7/2019,105.27
2/8/2019,105.67
2/11/2019,105.25
2/12/2019,106.89
2/13/2019,106.81
2/14/2019,106.9
2/15/2019,108.22
2/19/2019,108.17
2/20/2019,107.15
2/21/2019,109.41
2/22/2019,110.97
2/25/2019,111.59
2/26/2019,112.36
2/27/2019,112.17
2/28/2019,112.03
3/1/2019,112.53
3/4/2019,112.26
3/5/2019,111.7
3/6/2019,111.75
3/7/2019,110.39
3/8/2019,110.51
3/11/2019,112.83
3/12/2019,113.62
3/13/2019,114.5
3/14/2019,114.59
3/15/2019,115.91
3/18/2019,117.57
3/19/2019,117.65
3/20/2019,117.52
3/21/2019,120.22
3/22/2019,117.05
3/25/2019,117.66
3/26/2019,117.91
3/27/2019,116.77
3/28/2019,116.93
3/29/2019,117.94
4/1/2019,119.02
4/2/2019,119.19
4/3/2019,119.97
4/4/2019,119.36
4/5/2019,119.89
4/8/2019,119.93
4/9/2019,119.28
4/10/2019,120.19
4/11/2019,120.33
4/12/2019,120.95
4/15/2019,121.05
4/16/2019,120.77
4/17/2019,121.77
4/18/2019,123.37
4/22/2019,123.76
4/23/2019,125.44
4/24/2019,125.01
4/25/2019,129.15
4/26/2019,129.89
4/29/2019,129.77
4/30/2019,130.6
